"id","pkscript","wallet","tick","overall_balance","available_balance","block_height","event_id"
"16976","512089119e1c80d743fd189da97936488f036a4f2ec4acef72f72a674eadc5d71610","bc1p3ygeu8yq6apl6xya49unvjy0qd4y7tky4nhh9ae2va82m3whzcgqze22w7","ordi","1000000000000000000000","1000000000000000000000",780040,"17063"
"17069","51208cede42d3b4351c013ad8a62f401ed87fa60078c922296688f18e16f0a3d9fd8","bc1p3nk7gtfmgdguqyad3f30gq0dslaxqpuvjg3fv6y0rrsk7z3anlvq65y80a","ordi","1000000000000000000000","1000000000000000000000",780040,"17156"
"17125","51208d73a336b0fed8ec179ee20de65337285be7ac38416cd89dbe283a942dde4017","bc1p34e6xd4slmvwc9u7ugx7v5eh9pd70tpcg9kd38d79qafgtw7gqtstsgqcq","ordi","1000000000000000000000","1000000000000000000000",780040,"17212"
"16791","51208d98bb70ebbb31446ec78640acda6e33f748f323bb174149c2bd86d20825e091","bc1p3kvtku8thvc5gmk8seq2eknwx0m53uerhvt5zjwzhkrdyzp9uzgsqhy3r6","ordi","1000000000000000000000","1000000000000000000000",780040,"16876"
"17035","51208e41a0d037adf2d409481514c8dd280386a6915cc95e04339c55f43a55fd1539","bc1p3eq6p5ph4hedgz2gz52v3hfgqwr2dy2ue90qgvuu2h6r540az5ust7e4ec","ordi","10000000000000000000000","10000000000000000000000",780040,"17122"
"17066","5120954ffde54b3e85280f9b552afed71e813c642ed20eb0caa181e3861ab03ec394","bc1pj48lme2t86zjsrum2540a4c7sy7xgtkjp6cv4gvpuwrp4vp7cw2qvw0qa2","ordi","30000000000000000000000","30000000000000000000000",780040,"17153"
"16794","51209705fe5f4119409a6a035bd45f6a7263d393b5422bcc68f294a8dc232111bd6b","bc1pjuzluh6pr9qf56srt02976njv0fe8d2z90xx3u554rwzxgg3h44sua85gz","ordi","1000000000000000000000","1000000000000000000000",780040,"16879"
"17033","51209bf31f614e7566c6e885672284035521d53bd39f2f38a05d0da14eea532cf7b6","bc1pn0e37c2ww4nvd6y9vu3ggq64y82nh5ul9uu2qhgd598w55ev77mq9xc3ad","ordi","1000000000000000000000","1000000000000000000000",780040,"17120"
"17072","51209fde8eaa1e487ed92704e3557b8d87afd7e6dfef6e2c8defd3fa1a8d3e5cecf7","bc1pnl0ga2s7fpldjfcyud2hhrv84lt7dhl0dckgmm7nlgdg60juanmsk9w02u","ordi","1000000000000000000000","1000000000000000000000",780040,"17159"
"17032","5120a0d0d7b6d3c9d8b36fdb5bf6bf2003b4e633949a97648d75d153b6c6300791e0","bc1p5rgd0dkne8vtxm7mt0mt7gqrknnr89y6jajg6aw32wmvvvq8j8sqyry2cm","ordi","10000000000000000000000","10000000000000000000000",780040,"17119"
"16796","5120a1c84d947a398de4b17827a640d1e8ad625665929e6b85ee38cfb2ba41f57aec","bc1p58yym9r68xx7fvtcy7nyp50g4439vevjne4ctm3ce7et5s040tkq65jdyh","ordi","1000000000000000000000","1000000000000000000000",780040,"16881"
"16602","5120a44342eee03685ab49bfa3fe736abda6ca4064d1554c00c3fbf5dd4f8054ef8e","bc1p53p59mhqx6z6kjdl50l8x64a5m9yqex324xqpslm7hw5lqz5a78qelpw6j","ordi","59000000000000000000000","59000000000000000000000",780040,"16686"
"16764","5120a88ca557d128d1e87f1c481acb38bad7364778af192c123a1e7c2e2843104443","bc1p4zx224739rg7slcufqdvkw966umyw790rykpyws70shzsscsg3psvdttc5","ordi","100000000000000000000000","100000000000000000000000",780040,"16849"
"16946","5120a960fe843c6b0b1b9cf3a3ac52bfbb8bf0fe63c9d8c5bdcf3bd96776c5f39ae9","bc1p49s0appudv93h88n5wk990am30c0uc7fmrzmmnemm9nhd30nnt5sa33z6v","ordi","5000000000000000000000","5000000000000000000000",780040,"17033"
"16882","5120aadea097e9a7d54307ee6053592710d65f360c01649fea62c48aff7fef5dc500","bc1p4t02p9lf5l25xplwvpf4jfcs6e0nvrqpvj075cky3tlhlm6ac5qqdhqgna","ordi","1000000000000000000000","1000000000000000000000",780040,"16969"
"16766","5120ab063adb5296eacb666eea860f08038e6c943d738f820431f5b4d0784f5abdde","bc1p4vrr4k6jjm4vkenwa2rq7zqr3ekfg0tn37pqgv04kng8sn66hh0qe7jw0y","ordi","1000000000000000000000","1000000000000000000000",780040,"16851"
"17059","5120aeb0ba9dc05e585d839ead937db189c7c7896e94dabff9ac7bae468ecac8071d","bc1p46ct48wqtev9mqu74kfhmvvfclrcjm55m2llntrm4ergajkgquwsq7q7xj","ordi","7000000000000000000000","7000000000000000000000",780040,"17146"
"16891","5120b3ca72bfe0da16b1f61e4ff35000a26d0642de91567ad14501a4b6d0ca424ee5","bc1pk09890lqmgttras7fle4qq9zd5ry9h532eadz3gp5jmdpjjzfmjs7apmhk","ordi","1000000000000000000000","1000000000000000000000",780040,"16978"
"16468","5120b85315e633494dc8425badb97efd2d65e252de15fef803c4fefeb3f005f92607","bc1phpf3te3nf9xussjm4kuhalfdvh399hs4lmuq8387l6elqp0eycrs07a88j","ordi","1000000000000000000000","1000000000000000000000",780040,"16552"
"17063","5120bb224e42dd7bcd533a0a35121ee4f9405817764da8ffa86a4adc6bacadfdb712","bc1phv3yuska00x4xws2x5fpae8egpvpwajd4rl6s6j2m346et0akufqkh4q9s","ordi","1000000000000000000000","1000000000000000000000",780040,"17150"
"16765","5120bc6405737fb50bd811f65a2f9765c9fb543382732ecba1e5f5219590142d3e7e","bc1ph3jq2umlk59asy0ktghewewfld2r8qnn9m96re04yx2eq9pd8elqle3uvn","ordi","1000000000000000000000","1000000000000000000000",780040,"16850"
"17181","5120c09e64d17b9acdfba344622cb42966e48c3ef08b657111d1da87bb895bfee0d5","bc1pcz0xf5tmntxlhg6yvgktg2txujxrauytv4c3r5w6s7acjkl7ur2s24s5vp","ordi","8000000000000000000000","8000000000000000000000",780040,"17268"
"16790","5120c46088b766651d681d4f8b5d5988d885ef3f83ca7c4e65fa480332bd1f826239","bc1pc3sg3dmxv5wks8203dw4nzxcshhnlq72038xt7jgqvet68uzvgusvwr8qx","ordi","300000000000000000000000","300000000000000000000000",780040,"16875"
"16815","5120c48704d169fc72b8b8c34c4b81b1297a3e983c727c2570a68b48ef6a4601caf2","bc1pcjrsf5tfl3et3wxrf39crvff0glfs0rj0sjhpf5tfrhk53speteqdlwnce","ordi","1000000000000000000000","1000000000000000000000",780040,"16900"
"17015","5120d0755f4edb7e92532a1a28cc104e6fb2c4db97b6f8ff74d79546d7ee07608e42","bc1p6p647nkm06f9x2s69rxpqnn0ktzdh9aklrlhf4u4gmt7upmq3epqahqlzt","ordi","1000000000000000000000","1000000000000000000000",780040,"17102"
"17182","5120d1af24cbaa7b5d8d6b1fb325ae63470f44af7f4910e842f23ed13609838cae15","bc1p6xhjfja20dwc66clkvj6uc68paz27l6fzr5y9u376ymqnquv4c2sfdlf9h","ordi","1000000000000000000000","1000000000000000000000",780040,"17269"
"17009","5120d539a8e228d2519c5d14572f6a24cbd70ce6c246eebf45d111b79a9c39695543","bc1p65u63c3g6fgechg52uhk5fxt6uxwdsjxa6l5t5g3k7dfcwtf24psy8zu23","ordi","42000000000000000000000","42000000000000000000000",780040,"17096"
"16911","5120d568ab9ad535ea4fecb29d2ea597ab11fd54c12b44c01786efe16da0db85a2fc","bc1p6452hxk4xh4ylm9jn5h2t9atz874fsftgnqp0ph0u9k6pku95t7qpc3kwv","ordi","1000000000000000000000","1000000000000000000000",780040,"16998"
"16967","5120d98311d102acf987b89a411d3942457659097da0511b62f74fbb9cbeb2eea1fa","bc1pmxp3r5gz4nuc0wy6gywnjsj9wevsjldq2ydk9a60hwwtavhw58aqmr9hz0","ordi","9000000000000000000000","9000000000000000000000",780040,"17054"
"16610","5120df50ed79129ee033edc4df29bc80d9f9bc8cdfae190675dbec54343d91afeca9","bc1pmagw67gjnmsr8mwymu5meqxelx7gehawryr8tklv2s6rmyd0aj5s4gje72","ordi","142000000000000000000000","142000000000000000000000",780040,"16694"
"16887","5120e456d961b05b4fc384cbe2d3e17bc2977e3bf4f68c0e4ca58ae9ad22560e7adf","bc1pu3tdjcdstd8u8pxtutf7z77zjalrha8k3s8yefv2axkjy4sw0t0sw45au9","ordi","1000000000000000000000","1000000000000000000000",780040,"16974"
"17187","5120e7320ab15902451f399fe4e96ff8be905f5221fd4f69ec13ace4bcde869ebd71","bc1puueq4v2eqfz37wvlun5kl797jp04yg0afa57cyavuj7dap57h4cs3axktr","ordi","1000000000000000000000","1000000000000000000000",780040,"17274"
"17052","5120ef2985a377010ecf23fecb34d242c26ac652ae62fd2bb30aedbfad208b58fba6","bc1pau5ctgmhqy8v7gl7ev6dyskzdtr99tnzl54mxzhdh7kjpz6clwnq3ahkzh","ordi","1000000000000000000000","1000000000000000000000",780040,"17139"
"16630","5120f43a84c96ee2dcf42202020f7b9ce7d17ec99c2f977c2b746f8171e1027b9ff8","bc1p7sagfjtwutw0ggszqg8hh88869lvn8p0ja7zkar0s9c7zqnmnluqkp275x","ordi","20000000000000000000000","20000000000000000000000",780040,"16714"
"16878","5120fa9fe630cefffe2acbde45a2bc2e87dd60230d5ebfa8dd57fce444f6200edc37","bc1pl207vvxwlllz4j77gk3tct58m4szxr27h75d64luu3z0vgqwmsms30p36m","ordi","1000000000000000000000","1000000000000000000000",780040,"16965"
"17186","5120fe0b435e256cdb5e93e28e14629ff279a82997d8d13026a7db953e9919aaa7aa","bc1plc95xh39dnd4aylz3c2x98lj0x5zn97c6yczdf7mj5lfjxd2574qtkahrd","ordi","1000000000000000000000","1000000000000000000000",780040,"17273"
"17170","76a91474e854a30b9fbf1affce89ba9acc60f42773340388ac","1Bf9hsFGY2LXXPAx4Wx3ZvZM5FqNBX7EEj","ordi","20000000000000000000000","20000000000000000000000",780040,"17257"
"17028","76a914bbd118f7a9c091d3790d65d11f79a65b4d5814d388ac","1J85rDxCXPLEcD6cZE7EV7L6jbAhSDKRrq","ordi","1000000000000000000000","1000000000000000000000",780040,"17115"
"17530","001421af5981b1cb3b20e175413648c67fb5f689e9cb","bc1qyxh4nqd3evajpct4gymy33nlkhmgn6wtquhkuc","ordi","7000000000000000000000","7000000000000000000000",780041,"17619"
"17524","5120001b36221cd64b00ef279fe70eb0cfb103589516fbfa95e3f7918ed8cbd45422","bc1pqqdnvgsu6e9spme8nlnsavx0kyp439gkl0aftclhjx8d3j752s3q2d0n6c","ordi","30000000000000000000000","30000000000000000000000",780041,"17613"
"17321","5120024059e811abe3898b2d9514d97d16d9939623b69d8d638bf860c56af00c9a76","bc1pqfq9n6q3403cnzedj52djlgkmxfevgaknkxk8zlcvrzk4uqvnfmqymwxm6","ordi","1000000000000000000000","1000000000000000000000",780041,"17410"
"17345","51200a11336d98978216ea911c210d392b9f09e6505f4a6aed6d6b8c02e2a7422907","bc1ppggnxmvcj7ppd653rsss6wftnuy7v5zlff4w6mtt3spw9f6z9yrsa2hge7","ordi","1000000000000000000000","1000000000000000000000",780041,"17434"
"17339","51200d1d1496f3a6177629b120ea8ee9ae7286c4a72ecc29fb3df0e871ccce40a360","bc1pp5w3f9hn5cthv2d3yr4ga6dww2rvffewes5lk00sapcuenjq5dsqkd4lay","ordi","1000000000000000000000","1000000000000000000000",780041,"17428"
"17233","51200e1ac233dc2fbcc5c15e3d9de9f1a82dc80302d441ff8ca0c27ab3fa00e028b5","bc1ppcdvyv7u977vts278kw7nudg9hyqxqk5g8lcegxz02el5q8q9z6sdugc49","ordi","1000000000000000000000","1000000000000000000000",780041,"17320"
"17318","51201040ff88c36bc71841844e0cef22bab8ad48ddcab64b86d376d4d757be2cf71f","bc1pzpq0lzxrd0r3ssvyfcxw7g46hzk53hw2ke9cd5mk6nt4003v7u0sqzc9nf","ordi","1000000000000000000000","1000000000000000000000",780041,"17407"
"17260","512012ea1e54b1e20da44d6aa424d31186c1a70c11afe8d2f317ee3f209f89a8b308","bc1pzt4pu493ugx6gnt25sjdxyvxcxnscyd0arf0x9lw8usflzdgkvyqap3f0g","ordi","1000000000000000000000","1000000000000000000000",780041,"17347"
"17543","512015c7d81576f49ef930f2bf56a5424a1dca2b1cf5a5a3967fc4cac9a2fbf0f1b5","bc1pzhras9tk7j00jv8jhat22sj2rh9zk8845k3evl7yety697ls7x6sz38nxc","ordi","29000000000000000000","29000000000000000000",780041,"17632"
"17331","512017ea78783c4aaeba393bb78b704c96ce73f5e9ff653ddeff2965b16724c2f3f2","bc1pzl48s7puf2ht5wfmk79hqnykeeelt60lv57aalefvkckwfxz70eqr2l0ap","ordi","1000000000000000000000","1000000000000000000000",780041,"17420"
"17593","512020864f8409bdd815693cc757dcb3af72d421e1343229a7f73e56cce48825f90d","bc1pyzrylpqfhhvp26fucataeva0wt2zrcf5xg560ae72mxwfzp9lyxsyv4yjq","ordi","30000000000000000000000","30000000000000000000000",780041,"17682"
"17379","5120217ffbfc98160e5d384dd23718847020d364e587b9f4f3fcf630c11184d2d5a0","bc1py9llhlyczc896wzd6gm33prsyrfkfev8h8608l8kxrq3rpxj6ksqwaj7tr","ordi","50000000000000000000000","50000000000000000000000",780041,"17468"
"17343","51202a919ba8e4e4ada20184f8cc453207d544b11f691fb0fb02ac4de3f0e4f58fc7","bc1p92geh28yujk6yqvylrxy2vs864ztz8mfr7c0kq4vfh3lpe843lrsp5v7c0","ordi","1000000000000000000000","1000000000000000000000",780041,"17432"
"17346","512030bfc546be3148f56dd5083706af0098342b8eba4db0b1fd4b8a8aae4b39a2a2","bc1pxzlu2347x9y02mw4pqmsdtcqnq6zhr46fkctrl2t3292ujee523q0k2jwk","ordi","1000000000000000000000","1000000000000000000000",780041,"17435"
"17232","5120346769439ea46607035c22a5f05285a5ee65829979e008752593188cbf9f7e4d","bc1px3nkjsu753nqwq6uy2jlq5595hhxtq5e08sqsaf9jvvge0ul0exsvrfz7n","ordi","1000000000000000000000","1000000000000000000000",780041,"17319"
"17353","51203984d3886ee0514cda26b65325046c8360340d08a8ab5ab5f6844825b22ea0d1","bc1p8xzd8zrwupg5ek3xkefj2prvsdsrgrgg4z444d0ks3yztv3w5rgsq8nwut","ordi","1000000000000000000000","1000000000000000000000",780041,"17442"
"17341","51203bbafcd94a91ae4d30adf3591ba2c5eb9803eefc220b68fa8526ca1736f15310","bc1p8wa0ek22jxhy6v9d7dv3hgk9awvq8mhuyg9k3759ym9pwdh32vgq9fy656","ordi","1000000000000000000000","1000000000000000000000",780041,"17430"
"17337","51203e4eeaa3184476bd76de6923ae31527ff868ed6990d44e9b7ffd2ee2e12d776c","bc1p8e8w4gccg3mt6ak7dy36uv2j0lux3mtfjr2yaxmll5hw9cfdwakqacl0x9","ordi","1000000000000000000000","1000000000000000000000",780041,"17426"
"17285","51204a0dfd59933510b36089f697c37ee15e015293a1c7644a5049721ccbf8108b02","bc1pfgxl6kvnx5gtxcyf76tuxlhptcq49yapcajy55zfwgwvh7qs3vpq7gntme","ordi","24000000000000000000000","24000000000000000000000",780041,"17372"
"17596","51204b3cc6449ae7d72fea3cf34d1f19b04b6a881d64e97cc3800883e95052d75893","bc1pfv7vv3y6ultjl63u7dx37xdsfd4gs8tya97v8qqgs054q5khtzfshgca82","ordi","122000000000000000000000","122000000000000000000000",780041,"17685"
"17595","51204c3fae51e37d301ca09ae812789dd59895f26fe52d7535a45259e0fe572fa3a8","bc1pfsl6u50r05cpegy6aqf838w4nz2lyml9946ntfzjt8s0u4e05w5qju8tpa","ordi","60000000000000000000000","60000000000000000000000",780041,"17684"
"17261","51204cfcd544cf9193db71b8afc8a94c8bfc8b28a69c019e6577da5d4348e14ab69e","bc1pfn7d23x0jxfakudc4ly2jnytlj9j3f5uqx0x2a76t4p53c22k60q4spgx5","ordi","1000000000000000000000","1000000000000000000000",780041,"17348"
"17592","512050de5b71162e4b0aa9348c9d35252498d05c2b10c1e84db53370080911d3fd78","bc1p2r09kugk9e9s42f53jwn2ffynrg9c2csc85ymdfnwqyqjywnl4uq6dqf8d","ordi","97000000000000000000000","97000000000000000000000",780041,"17681"
"17234","512054a9278074d0fee058f716eb78aee997ce5f95b868291c312f9aab298ba386ed","bc1p2j5j0qr56rlwqk8hzm4h3thfjl89l9dcdq53cvf0n24jnzarsmks0j2y3x","ordi","1000000000000000000000","1000000000000000000000",780041,"17321"
"17570","512059129e922995535038abafbf1108b17503db1278ab6c7763e565924b0fe79b2a","bc1ptyffay3fj4f4qw9t47l3zz93w5pakync4dk8wcl9vkfykrl8nv4q7wx483","ordi","1000000000000000000000","1000000000000000000000",780041,"17659"
"17351","51206093d33705ea35bc8822fbbf53cb76403bd393bc6843db0f6394c920177a9600","bc1pvzfaxdc9ag6mezpzlwl48jmkgqaa8yaudppakrmrjnyjq9m6jcqqdj9ncy","ordi","1000000000000000000000","1000000000000000000000",780041,"17440"
"17320","512062b96de4046f0caf714e02f3c1da131e0d153dfa9c328d38cd07a525a978041d","bc1pv2ukmeqydux27u2wqteurksnrcx32006nseg6wxdq7jjt2tcqsws0cnpx8","ordi","1000000000000000000000","1000000000000000000000",780041,"17409"
"17334","51206692aa007a7aa207195b115af57cfa840b2ec39a6196668645bffe88a96bce31","bc1pv6f25qr6023qwx2mz9d02l86ss9jasu6vxtxdpj9hllg32tteccs0hanvv","ordi","1000000000000000000000","1000000000000000000000",780041,"17423"
"17350","51206df14efad212554b53966dfb14845c6c1b27465e5696ad762f56f2bac1b17516","bc1pdhc5a7kjzf25k5ukdha3fpzudsdjw3j726t26a302met4sd3w5tqz7l9u3","ordi","1000000000000000000000","1000000000000000000000",780041,"17439"
"17219","512076ad799233a1b0859359cc15275b23413f26ec64e04be2b065a6d30862ca8628","bc1pw6khny3n5xcgty6ees2jwkergyljdmryup979vr95mfssck2sc5qsp4hcm","ordi","1000000000000000000000","1000000000000000000000",780041,"17306"
"17526","512077e9ebaab9c438396751b977f2677dd22cad5483463b426adf213a702c0092d4","bc1pwl57h24ecsurje63h9mlyema6gk264yrgca5y6klyya8qtqqjt2ql2j2g8","ordi","22000000000000000000000","22000000000000000000000",780041,"17615"
"17348","51208375859d69ef6f77f819be608138ceec539779a09a157999946252c95c0d1e55","bc1psd6ct8tfaahh07qehesgzwxwa3few7dqng2hnxv5vffvjhqdre2say7fna","ordi","1000000000000000000000","1000000000000000000000",780041,"17437"
"17258","5120861e1917ffb0b24e8bb88a6e9a720e99b1dabcb63c25d9bf0ee6bff8c92e6f86","bc1psc0pj9llkzeyazac3fhf5uswnxca409k8sjan0cwu6ll3jfwd7rqmeap43","ordi","124000000000000000000000","124000000000000000000000",780041,"17345"
"17349","5120874bdf410b02d363c8a634a0cb1a5f5c5793e8c9b5ddf34bc871d11aad130871","bc1psa9a7sgtqtfk8j9xxjsvkxjlt3te86xfkhwlxj7gw8g34tgnppcsewgzx7","ordi","1000000000000000000000","1000000000000000000000",780041,"17438"
"17330","51208895b547f32f68bfdbd1012eda56f398780e72b2b48b3e8db072eb612c6d08de","bc1p3z2m23ln9a5tlk73qyhd54hnnpuquu4jkj9nardswt4kztrdpr0qz7hhvf","ordi","1000000000000000000000","1000000000000000000000",780041,"17419"
"17458","5120893d14d1d8c0fcc1806762ce047ddd4ced1cfee66087b4914ecb0c52e86ed8ba","bc1p3y73f5wccr7vrqr8vt8qglwafnk3elhxvzrmfy2wevx996rwmzaqpejvjd","ordi","1000000000000000000000","1000000000000000000000",780041,"17547"
"17259","51208f02760286452cb97a4261f91045437f2d85aeb5e1d96513847c35bbfdfd6bf4","bc1p3up8vq5xg5ktj7jzv8u3q32r0ukctt44u8vk2yuy0s6mhl0ad06qr7dpgx","ordi","3000000000000000000000","3000000000000000000000",780041,"17346"
"17328","512097ba42b41bfdadb2c44afb9b2a6a8f61eb277d30bf9910d06bb469ebe109a7eb","bc1pj7ay9dqmlkkm93z2lwdj5650v84jwlfsh7v3p5rtk357hcgf5l4sgp08ln","ordi","1000000000000000000000","1000000000000000000000",780041,"17417"
"17322","512097e1a20340f9c4324963d9281d876c2a7027537e718606c46a61c0cffa274596","bc1pjls6yq6ql8zryjtrmy5pmpmv9fczw5m7wxrqd3r2v8qvl738gktqh603my","ordi","1000000000000000000000","1000000000000000000000",780041,"17411"
"17384","51209aa9d23b524609ee250448c245884a8d03cdefbefdd9f898f40e6fd0f0ea9d7e","bc1pn25ayw6jgcy7ufgyfrpytzz235pumma7lhvl3x85pehapu82n4lq2y2kl7","ordi","1000000000000000000000","1000000000000000000000",780041,"17473"
"17352","51209cf21e2a4153e86286ccd3c95c521b4f9996e21aa5faae63c80474160983c9d0","bc1pnnepu2jp205x9pkv60y4c5smf7vedcs65ha2uc7gq36pvzvre8gqeq7jju","ordi","1000000000000000000000","1000000000000000000000",780041,"17441"
"17317","5120a3b5547d426e1488579cb239344141c1e30d463826a4d2cddad8b326295b68fc","bc1p5w64gl2zdc2gs4uukgungs2pc83s633cy6jd9nw6mzejv22mdr7q99n6g0","ordi","1000000000000000000000","1000000000000000000000",780041,"17406"
"17338","5120a823d1e95d159a7b847b0d35358fa74ad3f79458048d4aad1a416f07270d0252","bc1p4q3ar62azkd8hprmp56ntra8ftfl09zcqjx54tg6g9hswfcdqffqv0nj6l","ordi","1000000000000000000000","1000000000000000000000",780041,"17427"
"17218","5120a88ca557d128d1e87f1c481acb38bad7364778af192c123a1e7c2e2843104443","bc1p4zx224739rg7slcufqdvkw966umyw790rykpyws70shzsscsg3psvdttc5","ordi","123000000000000000000000","123000000000000000000000",780041,"17305"
"17323","5120ad1a551f35b976235a0b10273f9fb1184d813a678db26df6d9cf158c45bd5e31","bc1p45d928e4h9mzxkstzqnnl8a3rpxczwn83kexmakeeu2cc3datccsyehn5l","ordi","1000000000000000000000","1000000000000000000000",780041,"17412"
"17342","5120b27e0ed4f357ddaaf616f937ef025895c09e5782c98653234d630650e746687a","bc1pkflqa48n2lw64asklym77qjcjhqfu4uzexr9xg6dvvr9pe6xdpaqm4ay20","ordi","1000000000000000000000","1000000000000000000000",780041,"17431"
"17325","5120b7892394489ea082769350731684f26a6a7cca1cbdd472bcbd1eb683c3e37883","bc1pk7yj89zgn6sgya5n2pe3dp8jdf48ejsuhh28909ar6mg8slr0zpsdkgzh2","ordi","1000000000000000000000","1000000000000000000000",780041,"17414"
"17347","5120b9def431bd2830c0ec0215bcee753e9c52d63c48994617394a6951b72a694414","bc1ph800gvda9qcvpmqzzk7wuaf7n3fdv0zgn9rpww22d9gmw2nfgs2q9v2h4t","ordi","1000000000000000000000","1000000000000000000000",780041,"17436"
"17319","5120b9e50dcc027641336d1a8b8e5873455c981c0a412d0112c2902f6bf20e706200","bc1ph8jsmnqzweqnxmg63w89su69tjvpczjp95q39s5s9a4lyrnsvgqqt0jwpa","ordi","1000000000000000000000","1000000000000000000000",780041,"17408"
"17306","5120bbdc1d5058c79887c1e2cba98d59036413b10d98765b5b079ec2d0ccb06d0e3e","bc1ph0wp65zcc7vg0s0zew5c6kgrvsfmzrvcwed4kpu7ctgvevrdpclq45t86r","ordi","20000000000000000000000","20000000000000000000000",780041,"17395"
"17408","5120bd5470137ed146c0f3c216351856f67b4fb970eeaf19d6f8c8409d8b8cd10e0e","bc1ph428qym769rvpu7zzc63s4hk0d8mju8w4uvad7xggzwchrx3pc8qmdajlc","ordi","1000000000000000000000","1000000000000000000000",780041,"17497"
"17481","5120c0d8552ee8efab52f4e6bb256b898186a692ced39661401c01aaf15a97d5e175","bc1pcrv92thga7449a8xhvjkhzvps6nf9nknjes5q8qp4tc44974u96sxrkyp2","ordi","1000000000000000000000","1000000000000000000000",780041,"17570"
"17324","5120cdab9523bda50e9ca6f973f410184ecba62015ba3baf11c80e579e71de70637f","bc1pek4e2gaa558fefhew06pqxzwewnzq9d68wh3rjqw2708rhnsvdls9arpw8","ordi","1000000000000000000000","1000000000000000000000",780041,"17413"
"17340","5120d63a8d3df11c881664c1cb73eca555abc06bb8176eed4a6b330b2c8faa0818b2","bc1p6cag6003rjypvexpede7ef2440qxhwqhdmk556enpvkgl2sgrzeqvcg8nx","ordi","1000000000000000000000","1000000000000000000000",780041,"17429"
"17443","5120d72599427c364ca1c84fc274f8c8b36d601ed65b3ed70beeea1f51a855496c54","bc1p6ujejsnuxex2rjz0cf603j9nd4spa4jm8mtshmh2rag6s42fd32qjkante","ordi","1000000000000000000000","1000000000000000000000",780041,"17532"
"17335","5120d81d48efa06b0c1350eb46cd2ed6dce665df9d709af01b28e33cb3618b47a838","bc1pmqw53maqdvxpx58tgmxja4kuuejal8tsntcpk28r8jekrz684quqx2mjz0","ordi","1000000000000000000000","1000000000000000000000",780041,"17424"
"17388","5120d95100417f9cea697624a122857f39150915248734154a3f80db1b5a85064911","bc1pm9gsqstlnn4xja3y5y3g2leez5y32fy8xs2550uqmvd44pgxfygsvyz7ww","ordi","1000000000000000000000","1000000000000000000000",780041,"17477"
"17545","5120dc600903c9bc1a59e9bcda053fbc0ab284f72238cb3844e11e573b50b1ba7918","bc1pm3sqjq7fhsd9n6dumgznl0q2k2z0wg3cevuyfcg72ua4pvd60yvqt2hh6e","ordi","1000000000000000000000","1000000000000000000000",780041,"17634"
"17316","5120dc7a93e37674d16acbc311a90b1f82fb87026fce45f3c2241d63e20013193bf4","bc1pm3af8cmkwngk4j7rzx5sk8uzlwrsym7wgheuyfqav03qqyce806qvxk9sw","ordi","11000000000000000000000","11000000000000000000000",780041,"17405"
"17230","5120dd6cf81c4e2acd8523bd166e5284f56acc53876a7134dcf9e134b07e27d1f5cf","bc1pm4k0s8zw9txc2gaazeh99p84dtx98pm2wy6de70pxjc8uf737h8sw78ylt","ordi","12000000000000000000000","12000000000000000000000",780041,"17317"
"17327","5120e61f388d1fd33bc91348f0894340eba32098730a5b126dd9fca4d69663d1d7b9","bc1puc0n3rgl6vaujy6g7zy5xs8t5vsfsuc2tvfxmk0u5ntfvc7367us7eqj9n","ordi","46000000000000000000000","46000000000000000000000",780041,"17416"
"17344","5120eb3693ab1a6ad6e6735b48c5a5b9ca34f768146a88f76df21a587fbb9f0bbc18","bc1pavmf82c6dttwvu6mfrz6tww2xnmks9r23rmkmus6tplmh8cthsvq4503tj","ordi","1000000000000000000000","1000000000000000000000",780041,"17433"
"17332","5120ee14f1bcc8a74475a3639a38ddee931bff7ad89ba747a1bd8984f8df0e71e2fd","bc1pac20r0xg5az8tgmrngudmm5nr0lh4kym5ar6r0vfsnud7rn3ut7smw7ktm","ordi","1000000000000000000000","1000000000000000000000",780041,"17421"
"17336","5120f14cbd838deb6940e500fe3a448bca6e01978f4a6fb65341b6f5879eebf1aa65","bc1p79xtmqudad55pegqlcayfz72dcqe0r62d7m9xsdk7krea6l34fjsej9z2v","ordi","1000000000000000000000","1000000000000000000000",780041,"17425"
"17329","5120f17266201077c61558ad527e99b6e15c1a2f3539b899c9f8b1e28f15ac8b0164","bc1p79exvgqswlrp2k9d2flfndhptsdz7dfehzvun793u283ttytq9jqkf4qah","ordi","1000000000000000000000","1000000000000000000000",780041,"17418"
"17195","5120f2ace23a8bbab35c0c05019d72b58c3c57bc62785290268dc5c4fd2bc01d7e57","bc1p72kwyw5th2e4crq9qxwh9dvv83tmccnc22gzdrw9cn7jhsqa0etsvk7y7a","ordi","1000000000000000000000","1000000000000000000000",780041,"17282"
"17333","5120f6a21c9f79fb986ce0e4c4245d994ebf000f55200f868d057bede6bf4dd857ee","bc1p763pe8melwvxec8ycsj9mx2whuqq74fqp7rg6ptmahnt7nwc2lhq08eeku","ordi","1000000000000000000000","1000000000000000000000",780041,"17422"
"17835","51201505ef5115012c801f61c222c8c45dbc5ffb3337041b9ef3ab1c2ec6c8315519","bc1pz5z775g4qykgq8mpcg3v33zah30lkvehqsdeauatrshvdjp325vs0fqev6","ordi","10000000000000000000000","10000000000000000000000",780042,"17924"
